dataset,surrogate model,acquisition function,num_iteration,time,Median(model_runs),Mean(model_runs),Standard_Deviation(model_runs),ctfidf_reduce_frequent_words,hdbscan_cluster_selection_method,hdbscan_metric,hdbscan_min_cluster_size,min_topic_size,outliers_strategy,umap_metric,umap_min_dist,umap_n_components,umap_n_neighbors,vectorizer_ngram_range,vectorizer_stop_words,vectorizer_tokenizer,Coherence(not optimized),Topic diversity(not optimized),Silhouette Metric(not optimized)
dataset_name,RF,LCB,97,438.81141901016235,-0.6188707453439026,-0.614678790273131,0.2128989782169132,True,eom,euclidean,3,2,none,euclidean,0.00773263511819107,6,3,"(1, 1)",english,False,-0.1269247777084421,0.6709731543624161,0.771137579516152
dataset_name,RF,LCB,98,444.7030608654022,-0.6190001422713445,-0.6172511911661086,0.20867953394376926,True,eom,euclidean,3,3,none,euclidean,0.005682647559792428,6,3,"(1, 1)",english,False,-0.12388863321740962,0.6656692913385827,0.7644683356282915
dataset_name,RF,LCB,99,432.0823287963867,-0.6179635779419191,-0.6116574489832193,0.2156187093836265,True,eom,euclidean,3,2,none,euclidean,0.0014378247840745974,2,3,"(1, 1)",english,False,-0.12654563965956564,0.67344,0.7897212358059637
dataset_name,RF,LCB,100,435.63932490348816,-0.6220352171203557,-0.6171519975308392,0.2088998235667839,True,eom,euclidean,3,2,none,euclidean,0.0017233799168310507,10,3,"(1, 1)",english,False,-0.12279350489985087,0.66336,0.7631215630930588
dataset_name,RF,LCB,101,435.5547480583191,-0.6166498222007862,-0.6107146040951699,0.21457991317171576,True,eom,euclidean,3,3,none,euclidean,0.007726347636828255,3,3,"(1, 1)",english,False,-0.1251855554268521,0.677831715210356,0.7806969023295126
dataset_name,RF,LCB,102,435.0253131389618,-0.6136819311649526,-0.6143820267771672,0.2135582835048793,True,eom,euclidean,3,2,none,euclidean,0.0077653367888840755,2,3,"(1, 1)",english,False,-0.12626526186384066,0.6695024077046549,0.7866958628708428
dataset_name,RF,LCB,103,406.32255387306213,-0.7218778443914645,-0.7251815792693402,0.04395416242255891,True,eom,euclidean,3,3,none,euclidean,0.0072954324036529905,8,3,"(1, 2)",english,False,0.010614238205936623,0.46494345718901453,0.763594503160443
dataset_name,RF,LCB,104,432.8216881752014,-0.6151856346036727,-0.6115228982017027,0.21371817264283122,True,eom,euclidean,3,2,none,euclidean,0.007413088421952964,2,3,"(1, 1)",english,False,-0.12396169940905878,0.6751252086811352,0.783185476858207
dataset_name,RF,LCB,105,431.87508606910706,-0.6105463410827624,-0.6097687503911479,0.2178415418918234,True,eom,euclidean,3,2,none,euclidean,0.0075406213026798855,2,3,"(1, 1)",english,False,-0.1255294734665499,0.6736928104575164,0.7731358783531166
dataset_name,RF,LCB,106,435.59372210502625,-0.6181463069067259,-0.6174551434275056,0.21149335227961577,True,eom,euclidean,3,3,none,euclidean,0.007700318560758681,2,3,"(1, 1)",english,False,-0.1278078640147414,0.6655172413793103,0.7821908579540103
dataset_name,RF,LCB,107,430.6244730949402,-0.6139186005101128,-0.6141226277265294,0.21233460225689088,True,eom,euclidean,3,2,none,euclidean,0.005347046267158832,8,3,"(1, 1)",english,False,-0.12556399452372127,0.6685990338164252,0.7607084299876417
dataset_name,RF,LCB,108,438.0008268356323,-0.6218716691263928,-0.617710638745613,0.20775523100273074,True,eom,euclidean,3,3,none,euclidean,0.005584439242849053,9,3,"(1, 1)",english,False,-0.1249610510272329,0.6638126009693053,0.7616050367808866
dataset_name,RF,LCB,109,432.522812128067,-0.617838546845769,-0.6105796277887682,0.21460494119758333,True,eom,euclidean,3,2,none,euclidean,0.005541490920325679,9,3,"(1, 1)",english,False,-0.12356433961301007,0.6777591973244147,0.760423868984414
dataset_name,RF,LCB,110,441.17482805252075,-0.6164660731383668,-0.6136920906737395,0.21228544268563998,True,eom,euclidean,3,2,none,cosine,0.007724630855677419,3,3,"(1, 1)",english,False,-0.12336723087790492,0.6682769726247987,0.7819154136994755
dataset_name,RF,LCB,111,428.6577949523926,-0.6119276478765262,-0.6112921934972613,0.2142123169604735,True,eom,euclidean,3,3,none,euclidean,0.007288759599904583,9,3,"(1, 1)",english,False,-0.12332679234649131,0.6716828478964402,0.7600954622629631
dataset_name,RF,LCB,112,438.89566016197205,-0.6182201224838002,-0.614509804721651,0.2113248521319399,True,eom,euclidean,3,3,none,euclidean,0.007393307950880595,9,3,"(1, 1)",english,False,-0.12276396275505551,0.6694488188976377,0.7617724470201296
dataset_name,RF,LCB,113,434.33089303970337,-0.6283686895412353,-0.6216661460673857,0.20929001232672273,True,eom,euclidean,3,2,none,euclidean,0.007468522856954934,10,3,"(1, 1)",english,False,-0.12967248809988535,0.6633279483037157,0.7670613314391558
dataset_name,RF,LCB,114,439.72257113456726,-0.6170815665549612,-0.6172112672729472,0.20880740387323612,True,eom,euclidean,3,2,none,euclidean,0.007298470609237247,9,3,"(1, 1)",english,False,-0.12439065548444435,0.6649350649350649,0.7653895673191516
dataset_name,RF,LCB,115,432.9683508872986,-0.62000129795778,-0.6175235292005348,0.20819139062061523,True,eom,euclidean,3,2,none,cosine,0.00041185338596340555,6,3,"(1, 1)",english,False,-0.12447999081491713,0.6641815235008104,0.773355695737445
dataset_name,RF,LCB,116,439.1424539089203,-0.6148798380850763,-0.6122025800213056,0.21433151109291493,True,eom,euclidean,3,2,none,euclidean,0.007727884648385294,3,3,"(1, 1)",english,False,-0.12535205180472558,0.6736,0.7762122935211779
dataset_name,RF,LCB,117,434.20166087150574,-0.6216990902967713,-0.6209640122182586,0.20725879132416355,True,eom,euclidean,3,2,none,cosine,0.009750977429881751,2,3,"(1, 1)",english,False,-0.12640258075650698,0.6610032362459547,0.7836166349464885
dataset_name,RF,LCB,118,432.78935194015503,-0.6144398062666392,-0.6135212955921799,0.21294455750309207,True,eom,euclidean,3,3,none,euclidean,0.0026275207662979656,10,3,"(1, 1)",english,False,-0.12456554472475362,0.6704248366013071,0.7601312740664107
dataset_name,RF,LCB,119,435.82750606536865,-0.6164840420786923,-0.6155685822472025,0.2059925195737594,True,eom,euclidean,3,3,none,euclidean,0.005665605568046045,10,3,"(1, 1)",english,False,-0.11995276986986975,0.6644549763033175,0.7661293382283989
dataset_name,RF,LCB,120,439.86065793037415,-0.6173474832228595,-0.6177166777005483,0.21052147666186555,True,eom,euclidean,3,3,none,cosine,0.00027119028890694403,10,3,"(1, 1)",english,False,-0.1262429296564045,0.6652665589660743,0.7679229621861912
dataset_name,RF,LCB,121,439.2813398838043,-0.6204259805825595,-0.6169420939016778,0.21126890078038849,True,eom,euclidean,3,2,none,euclidean,0.007725243668737518,5,3,"(1, 1)",english,False,-0.12634469067395504,0.6607779578606159,0.7684610534513671
dataset_name,RF,LCB,122,441.8594710826874,-0.6252340187083305,-0.6196347238375434,0.2066269597273249,True,eom,euclidean,3,2,none,cosine,0.005676382833849746,2,3,"(1, 1)",english,False,-0.12343743537687615,0.6607779578606159,0.7928790157829234
dataset_name,RF,LCB,123,435.4080729484558,-0.6222981869423978,-0.6185527289079594,0.2085291572531813,True,eom,euclidean,3,2,none,euclidean,0.0003915375341431782,6,3,"(1, 1)",english,False,-0.1252160882602231,0.6662379421221865,0.7707859558588458
dataset_name,RF,LCB,124,433.029088973999,-0.6141023664164356,-0.6098346247907439,0.21369340782629848,True,eom,euclidean,3,2,none,euclidean,0.00729306310216724,9,3,"(1, 1)",english,False,-0.12318853263917098,0.6740031897926635,0.7658446377087071
